# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360794,93,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360794,99,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360794,249,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360794,263,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360794,320,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360794,351,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360795,1,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360795,30,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360795,338,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360797,1,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360820,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,61,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,70,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,143,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,146,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,164,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,214,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,344,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,385,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,440,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,548,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,719,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360820,803,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360825,1,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360825,13,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360825,78,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360825,334,11,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360825,336,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360826,1,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360856,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360856,67,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360874,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360874,39,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360876,1,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,238,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,252,18,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,259,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,268,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,273,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,279,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,284,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,288,13,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,292,15,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,296,17,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,302,15,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360876,312,13,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360887,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360888,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360889,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360890,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360890,17,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360890,49,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360890,187,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360890,259,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360890,437,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360892,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360892,13,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360892,232,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360895,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360895,6,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360895,326,13,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360919,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,79,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,127,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,268,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,294,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,701,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360919,770,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360920,1,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360921,1,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360921,99,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360921,220,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360927,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,104,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,123,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,175,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,204,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,275,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,303,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,369,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,561,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,775,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,877,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1014,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1040,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1045,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1113,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1381,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360927,1808,13,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360941,1,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360941,46,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360941,74,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360942,1,5,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360942,8,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360945,1,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360946,1,6,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360946,125,7,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360946,193,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360948,1,8,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360948,14,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360950,1,9,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360950,5,10,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360950,256,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360951,1,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360951,9,13,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360991,1,3,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
360991,61,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
360992,1,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
361020,1,4,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
361020,50,12,1.00,HLT_BTagMu_AK4Jet300_Mu5_v14/1,ONE,L1_SingleJet200/1.00
