# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
297211,48,2,125,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/25
297211,63,3,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297227,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
297227,9,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297218,1,3,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297218,9,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297219,1,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297219,28,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297260,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
297264,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
297268,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
297268,27,1,150,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297268,31,2,125,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/25
297268,34,3,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297268,37,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297268,40,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297268,43,6,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297268,46,7,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297289,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297288,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297292,1,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297292,326,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297308,1,6,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297286,1,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297286,13,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297290,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297296,1,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297296,208,6,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297284,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297281,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
297281,35,4,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297281,43,3,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297281,59,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297282,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297283,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297291,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297293,1,5,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
297285,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297287,1,9,0,HLT_BTagMu_AK4DiJet70_Mu5_v5/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/30
297316,1,6,100,HLT_BTagMu_AK4DiJet70_Mu5_v5/5,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
299370,1,7,60,HLT_BTagMu_AK4DiJet70_Mu5_v7/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
299370,8,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v7/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
299370,47,7,60,HLT_BTagMu_AK4DiJet70_Mu5_v7/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
299370,56,9,40,HLT_BTagMu_AK4DiJet70_Mu5_v7/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
299370,163,10,40,HLT_BTagMu_AK4DiJet70_Mu5_v7/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
299369,1,7,60,HLT_BTagMu_AK4DiJet70_Mu5_v7/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
299368,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v7/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
299368,35,7,60,HLT_BTagMu_AK4DiJet70_Mu5_v7/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300394,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300395,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300396,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300397,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300391,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300389,1,6,40,HLT_BTagMu_AK4DiJet70_Mu5_v8/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
300400,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300400,93,8,40,HLT_BTagMu_AK4DiJet70_Mu5_v8/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
300400,405,10,40,HLT_BTagMu_AK4DiJet70_Mu5_v8/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
300401,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v8/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
300401,19,10,40,HLT_BTagMu_AK4DiJet70_Mu5_v8/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
300401,396,11,40,HLT_BTagMu_AK4DiJet70_Mu5_v8/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/20
300392,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300393,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300390,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v8/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
300390,2,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300398,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
300399,1,6,60,HLT_BTagMu_AK4DiJet70_Mu5_v8/6,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
301161,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v9/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
301161,36,7,34,HLT_BTagMu_AK4DiJet70_Mu5_v9/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/17
301161,410,8,11,HLT_BTagMu_AK4DiJet70_Mu5_v9/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/11
301165,1,8,11,HLT_BTagMu_AK4DiJet70_Mu5_v9/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/11
302503,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
302503,8,9,12,HLT_BTagMu_AK4DiJet70_Mu5_v10/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/6
305040,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
305040,44,1,60,HLT_BTagMu_AK4DiJet70_Mu5_v10/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/60
305040,76,2,100,HLT_BTagMu_AK4DiJet70_Mu5_v10/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/50
305040,89,1,60,HLT_BTagMu_AK4DiJet70_Mu5_v10/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/60
305036,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
305024,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
305046,1,8,22,HLT_BTagMu_AK4DiJet70_Mu5_v10/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/11
305046,5,7,34,HLT_BTagMu_AK4DiJet70_Mu5_v10/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/17
305046,267,8,22,HLT_BTagMu_AK4DiJet70_Mu5_v10/2,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/11
305034,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
305043,1,1,60,HLT_BTagMu_AK4DiJet70_Mu5_v10/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/60
305033,1,0,0,HLT_BTagMu_AK4DiJet70_Mu5_v10/0,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
